facility_id,facility_type,facility_name,facility_lat,facility_lon,A1,A2,A3,A4,facility_phone,facility_email,facility_url,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,facility_stops
10104,school,"Escola Básica D. António da Costa, Almada",38.676655,-9.158534,,,1,,212723600,,,Avenida Professor Egas Moniz,2804-503 ALMADA,Almada,,,1503,Almada,15,Setúbal,PT170,AML,"020047,020057,020058,020059,020061,020065,020066,020083,020085,020107,020117,020399,020743,020744,021068"
10105,school,"Escola Básica D. António de Ataíde, Castanheira do Ribatejo, Vila Franca de Xira",38.999363,-8.972049,,1,,,263287230,,,Rua Vila de Avintes Quinta de S. José do Marco,2600-686 CASTANHEIRA DO RIBATEJO,Castanheira do Ribatejo,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180392
10106,school,"Escola Básica D. Carlos I, Sintra",38.809147,-9.378911,1,,,,219239290,,,Rua do Alecrim,2710-348 SINTRA,Sintra,,,1111,Sintra,11,Lisboa,PT170,AML,"171309,171310,171315,171316"
10107,school,Escola Básica D. Dinis nº1,38.792943,-9.180907,,1,,,,,,R. Prof. Dr. Francisco Gentil,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110123,110125,110126,110127,110128,110139,110221,110407,110408,111016,111017,111018"
10108,school,"Escola Básica D. Dinis, Odivelas",38.788757,-9.186371,,1,,,219345300,,,R. do Lobito,2675-511 ODIVELAS,Odivelas,,,1116,Odivelas,11,Lisboa,PT170,AML,"110085,110297,110339,110341,110345,111020"
10109,school,"Escola Básica D. Domingos Jardo, Mira-Sintra, Sintra",38.781800,-9.303723,1,,,,219148099,,,Rua 1º de Maio,2735-410 AGUALVA-CACÉM,Mira Sintra,,,1111,Sintra,11,Lisboa,PT170,AML,"170473,170474,170475,170476,171204"
10110,school,"Escola Básica D. Fernando II, Sintra",38.805374,-9.378741,1,,,,219108220,,,R. António Cunha,2710-531 SINTRA,Sintra,,,1111,Sintra,11,Lisboa,PT170,AML,"171311,171313,171314,171315,171316,171381,171382,171383,171384,171875"
10111,school,"Escola Básica D. Francisco Manuel Melo, Venteira, Amadora",38.760136,-9.246374,1,,,,214929680,,,R. Elias Garcia 327,2700-324 AMADORA,Amadora,,,1115,Amadora,11,Lisboa,PT170,AML,"030323,030325,030326,030327,030328,030347,030351,030353,030617,030620,030621,030735,030736"
10112,school,"Escola Básica D. João I, Baixa da Banheira, Moita",38.654655,-9.037336,,,,1,212059390,,,Avenida Jose Gomes Ferreira,2835-133 BAIXA DA BANHEIRA,Baixa da Banheira,,,1506,Moita,15,Setúbal,PT170,AML,"090217,090218,090219,090220,090233,090234,090236,090255,090261"
10113,school,"Escola Básica D. Pedro II, Moita",38.657900,-8.986197,,,,1,212899560,,,Largo da Juventude,2864-005 MOITA,Alto de S. Sebastião,,,1506,Moita,15,Setúbal,PT170,AML,"090099,090100,090101,090102,090119,090120,090165"
10114,school,"Escola Básica D. Pedro IV, Monte Abraão, Sintra",38.756294,-9.269178,1,,,,214309230,,,R. da Tascôa nº 2,2745-002 QUELUZ,Monte Abraão,,,1111,Sintra,11,Lisboa,PT170,AML,"170871,170931,171087,171089"
10115,school,"Escola Básica D. Pedro Varela, Montijo",38.711190,-8.985478,,,,1,212326160,,,R. Mártires do Tarrafal,2870-318 MONTIJO,Montijo,,,1507,Montijo,15,Setúbal,PT170,AML,"100087,100088,100127,100347,100348,100349,100351"
10116,school,"Escola Básica da Boa Água, Quinta do Conde, Sesimbra",38.554634,-9.050779,,,1,,212104394,,,Rua Serra de Monchique,2975-174 QUINTA DO CONDE,Quinta do Conde,,,1511,Sesimbra,15,Setúbal,PT170,AML,"150031,150033,150034,150047,150487,150488"
10117,school,Escola Básica da Comunidade Islâmica de Palmela,38.570236,-9.000568,,,,1,212110530,,,"Av. Vila Amélia, Lte 171 - Cabanas - Qtª do Anjo",2950-805 QUINTA DO ANJO,Cabanas-Quinta do Anjo,,,1508,Palmela,15,Setúbal,PT170,AML,"130697,130698"
10118,school,"Escola Básica da Costa da Caparica, Almada",38.647750,-9.233479,,,1,,212912617,,,Rua João Lopes,2825-460 COSTA DE CAPARICA,Costa da Caparica,,,1503,Almada,15,Setúbal,PT170,AML,"020451,020452,020467,029005"
10119,school,"Escola Básica da Cruz de Pau, Seixal",38.618904,-9.122932,,,1,,212269810,,,R. Fernão Lopes,2845-370 AMORA,Cruz de Pau,,,1510,Seixal,15,Setúbal,PT170,AML,"140207,140208,140209,140210"
10120,school,"Escola Básica da Pontinha, Odivelas",38.768497,-9.206085,,1,,,214787260,,,Estr.Municipal à Azinhaga dos Besouros,2700-114 AMADORA,Pontinha,,,1116,Odivelas,11,Lisboa,PT170,AML,"110039,110047,030811"
10121,school,Escola Básica da Quinta da Condessa,38.780090,-9.212557,,1,,,,,,R. Palmira Bastos - Bairro da Condessa,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110051,030805"
10122,school,Escola Básica da Quinta da Paiã,38.778960,-9.195949,,1,,,,,,"Estrada da Paia, Urmeira",,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110135,110136,110715,110716,110717,110718"
10123,school,Escola Básica da Quinta das Dálias,38.791896,-9.201070,,1,,,,,,R. Dálias - Quinta das Dalias,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110413,110414,110415,110417,110418,110443,110675,110711"
10124,school,"Escola Básica da Quinta de Marrocos, Lisboa",38.749237,-9.195730,1,,,,217112330,,,"Estrada de Benfica, 549",1549-017 LISBOA,Lisboa,,,1106,Lisboa,11,Lisboa,PT170,AML,"060006,060049,060053,060445"
10125,school,Escola Básica da Quinta de São Jos,38.802612,-9.160728,,1,,,,,,R. Padre Manuel da Nobrega,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110459,110461,110463,110464,110465,110466,110467,110537,110539,110565,110567,110619,110663,110664,071137,071139"
10126,school,"Escola Básica da Quinta do Conde, Sesimbra",38.560550,-9.045602,,,1,,212106361,,,Rua António José de Almeida - Quinta do Conde,2975-316 QUINTA DO CONDE,Quinta do Conde,,,1511,Sesimbra,15,Setúbal,PT170,AML,"150483,150484,150521,150522,150523,150524,150577,150578"
10127,school,"Escola Básica da Quinta Nova da Telha, Alto do Seixalinho, Barreiro",38.650455,-9.061516,,,,1,212170960,,,R. Bento da Silva Fernandes,2830-041 BARREIRO,Alto Seixalinho,,,1504,Barreiro,15,Setúbal,PT170,AML,"040073,040075,040083,040153"
10128,school,"Escola Básica da Trafaria, Almada",38.667930,-9.242219,,,1,,212918220,,,S. Pedro da Trafaria,2825-851 TRAFARIA,Trafaria,,,1503,Almada,15,Setúbal,PT170,AML,020577
10129,school,"Escola Básica da Venda do Pinheiro, Mafra",38.925976,-9.234230,,1,,,219663060,,,Quinta do Mucharro,2665-569 VENDA DO PINHEIRO,Venda do Pinheiro,,,1109,Mafra,11,Lisboa,PT170,AML,"080269,080270,080351,080352,082203"
10130,school,"Escola Básica de Alcabideche, Cascais",38.731760,-9.403647,1,,,,214604270,,,"R. Conde Barão, 614",2645-109 ALCABIDECHE,Alcabideche,,,1105,Cascais,11,Lisboa,PT170,AML,"050189,050190,050191,050192"
10131,school,"Escola Básica de Alembrança, Feijó, Almada",38.650534,-9.164230,,,1,,212590912,,,"Rua da Alembrança, n.º 65",2814-502 ALMADA,Feijó,,,1503,Almada,15,Setúbal,PT170,AML,"020513,020515,020516,020531"
10132,school,"Escola Básica de Alfornelos, Amadora",38.760273,-9.209035,1,,,,214741034,,,Estrada da Brandoa,2650-363 AMADORA,Alfornelos,,,1115,Amadora,11,Lisboa,PT170,AML,"030402,030403"
10133,school,Escola Básica de Amoreira,38.804422,-9.192791,,1,,,,,,Rua Cristiano Augusto Bramao - Serra da Amor,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110211,110212,110213,110215,110231,110477,110479,110480,110481,110483,110501,110503,110505,110506,110509"
10134,school,Escola Básica de António Maria Brav,38.789464,-9.179130,,1,,,,,,R. Gil Eanes,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110087,110088,110093,110094,110099,110102,110109,110110,110221,110295,110401,110402,110411,110713,111001,111002,111003"
10135,school,"Escola Básica de Apelação, Loures",38.816650,-9.136779,,1,,,219487520,,,Rua das Escolas,2680-321 APELAÇÃO,Apelação,,,1107,Loures,11,Lisboa,PT170,AML,"070499,070500,071363,071364"
10136,school,"Escola Básica de Aranguez, Setúbal",38.527670,-8.885132,,,,1,265541120,,,R. do Mirante,2910-609 SETÚBAL,Setúbal,,,1512,Setúbal,15,Setúbal,PT170,AML,"160029,160063,160064,160065,160066,160068,160095,160141,160213,160223,160411,162003,162004,162007,162008,162011"
10137,school,"Escola Básica de Azeitão, Vila Nogueira de Azeitão, Setúbal",38.523354,-9.022733,,,,1,212197170,,,R. António Mª Oliveira Parreira,2925-507 AZEITÃO,Vila Nogueira de Azeitão,,,1512,Setúbal,15,Setúbal,PT170,AML,"160925,160926,160936,160965,160966,160981,160983"
10138,school,"Escola Básica de Bucelas, Loures",38.902000,-9.118939,,1,,,219687570,,,"Largo João Raymundo Alves, nº 5",2670-655 BUCELAS,Bucelas,,,1107,Loures,11,Lisboa,PT170,AML,"070135,070136,070137,070138,070171,070174,070175,070176,070177,070178,070973,070974,071273,071341,072214"
10139,school,"Escola Básica de Camarate, Loures",38.805607,-9.130689,,1,,,219488920,,,Rua Eduardo Augusto Pinto,2680-113 CAMARATE,Camarate,,,1107,Loures,11,Lisboa,PT170,AML,"070885,070886,070887,070888,070889,070890,070909,071391"
10140,school,"Escola Básica de Castanheiros, Caneças, Odivelas",38.810947,-9.229108,,1,,,219818150,,,R. Olivença,1685-590 CANEÇAS,Caneças,,,1116,Odivelas,11,Lisboa,PT170,AML,"110007,110009,110010,110023,110024,110025,110027,110055,110059,110167,110169,110233,110255,111023"
10141,school,"Escola Básica de Colares, Sintra",38.803177,-9.457448,1,,,,219288130,,,"Avenida Dr. Brandão de Vasconcelos, n.º 355",2705-182 COLARES,Colares,,,1111,Sintra,11,Lisboa,PT170,AML,"171339,171340"
10142,school,"Escola Básica de Corroios, Seixal",38.646637,-9.147617,,,1,,212557940,,,Rua Sebastião da Gama - Quinta do Rouxinol,2855-247 CORROIOS,Corroios,,,1510,Seixal,15,Setúbal,PT170,AML,"140719,140720,140721,140722,140723,140724,140755"
10143,school,"Escola Básica de Fragata do Tejo, Moita",38.658310,-8.995742,,,,1,212897662,,,Urbanização do Estuário - Av. Luis de Camões,2860-381 MOITA,Moita,,,1506,Moita,15,Setúbal,PT170,AML,"090061,090063,090064,090095"
10144,school,"Escola Básica de Miraflores, Algés, Oeiras",38.712368,-9.229569,1,,,,214102552,,,Rua 25 de Novembro de 1975 - Miraflores,1495-156 ALGÉS,Algés,,,1110,Oeiras,11,Lisboa,PT170,AML,"120179,120180,120181,120182,120235,120353,120354,121067,121069"
10145,school,"Escola Básica de Moinhos da Arroja, Odivelas",38.794234,-9.193201,,1,,,219348850,,,Rua Fernando Lopes Graça,2675-549 ODIVELAS,Odivelas,,,1116,Odivelas,11,Lisboa,PT170,AML,"110069,110071,110072,110073,110074,110115,110116,111005"
10146,school,"Escola Básica de Monte da Caparica, Almada",38.668514,-9.190957,,,1,,212949700,,,Rua dos Três Vales- Bairro Fundo de Fomento,2829-505 CAPARICA,Monte da Caparica,,,1503,Almada,15,Setúbal,PT170,AML,"020253,020254,020261,020262,020263,020264"
10147,school,Escola Básica de Olival Basto,38.789926,-9.165425,,1,,,,,,R. Guine,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110547,110548,110549,110550,110551,110581,110583,110585,110589,110591,110783,110785,110805,110809"
10148,school,"Escola Básica de Paço de Arcos, Oeiras",38.698456,-9.295757,1,,,,214420018,,,Avenida Elvira Velez,2770-053 PAÇO DE ARCOS,Paço de Arcos,,,1110,Oeiras,11,Lisboa,PT170,AML,"120607,120687,120689,120767,120768,120889,120890,120891,120894,121243,121314"
10149,school,"Escola Básica de Pegões, Canha e Santo Isidro, Montijo",38.678223,-8.608718,,,,1,265898820,,,R. Humberto Cardoso,2985-213 PEGÕES,Pegões,,,1507,Montijo,15,Setúbal,PT170,AML,"100281,100282"
10150,school,"Escola Básica de Santa Iria de Azóia, Loures",38.837128,-9.089971,,1,,,219533260,,,R. D. Pedro V-Pirescoxe,2695-247 SANTA IRIA DE AZOIA,Santa Iria de Azóia,,,1107,Loures,11,Lisboa,PT170,AML,"070723,070724,070725,070726,070727,070728,070829,070830,070831,070832,070833,070834"
10151,school,"Escola Básica de São Bruno, Caxias, Oeiras",38.709904,-9.275146,1,,,,214467610,,,"Rua Dona Simoa Godinho, Laveiras",2760-187 CAXIAS,Caxias,,,1110,Oeiras,11,Lisboa,PT170,AML,"120593,120594,120595,120596,120655,120663,120675,120677,120679,120685,121077,121284"
10152,school,"Escola Básica de São João da Talha, Bairro do Estacal Novo, Loures",38.832798,-9.095269,,1,,,219564663,,,Rua Principal - Bairro do Estacal Novo,2695-205 SANTA IRIA DE AZOIA,Santa Iria de Azóia,,,1107,Loures,11,Lisboa,PT170,AML,"070731,070733,070734,070735,070736,070769"
10153,school,"Escola Básica de São Julião da Barra, Oeiras",38.683365,-9.317483,1,,,,214423674,,,Avenida D. João I,2780-065 OEIRAS,Oeiras,,,1110,Oeiras,11,Lisboa,PT170,AML,"120795,120796,120797,120809,120811"
10154,school,"Escola Básica de Vale da Amoreira, Moita",38.646156,-9.032674,,,,1,212059280,,,Bairro Paixão,2835-011 BAIXA DA BANHEIRA,Vale da Amoreira,,,1506,Moita,15,Setúbal,PT170,AML,090226
10155,school,"Escola Básica de Vale de Milhaços, Seixal",38.625797,-9.162154,,,1,,212548260,,,"R. Gil Vicente, 50",2855-454 CORROIOS,Vale de Milhaços,,,1510,Seixal,15,Setúbal,PT170,AML,"140369,140370,140381,140382,140633,140634,140651,149001"
10156,school,Escola Básica de Vale Grande,38.790102,-9.222095,,1,,,,,,"R. Cidade de Alcobaça, Vale Grande",,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110791,110793,110795,110797,110799,030633,030634"
10157,school,"Escola Básica de Vale Rosal, Vale Fetal, Almada",38.630543,-9.191523,,,1,,212964150,,,Praceta José Viana,2820-454 CHARNECA DA CAPARICA,Vale Fetal,,,1503,Almada,15,Setúbal,PT170,AML,"020157,020158,020160,020187,020189"
10158,school,"Escola Básica de Vialonga, Vila Franca de Xira",38.873524,-9.083316,,1,,,219528290,,,R. Gago Coutinho,2625-667 VIALONGA,Vialonga,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,"180473,180475,180478,180509,180511,180513,180516,180523,180525,180527,180845,180846"
10159,school,"Escola Básica do Alto dos Moinhos, Terrugem, Sintra",38.853092,-9.383237,1,,,,219608920,,,Rua Alto dos Moinhos,2705-844 TERRUGEM SNT,Terrugem,,,1111,Sintra,11,Lisboa,PT170,AML,"170025,170026,170027,170028,170029,170030,170045,170046"
10160,school,"Escola Básica do Bairro Padre Cruz, Lisboa",38.767876,-9.194199,1,,,,217121760,,,Rua Prof. Arsénio Nunes - Bairro Padre Cruz - Carnide,1600-597 LISBOA,Lisboa,,,1106,Lisboa,11,Lisboa,PT170,AML,110045
10161,school,"Escola Básica do Bom Sucesso, Alverca do Ribatejo, Vila Franca de Xira",38.907032,-9.043282,,1,,,219573243,,,Casal do Moledo nº 9,2619-507 ALVERCA DO RIBATEJO,Bom Sucesso,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,"180119,182269"
10162,school,Escola Básica do Casal da Serra,38.781862,-9.206179,,1,,,,,,"R. Escola, N. 2, Porto Paia - Casal da Serra",,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110683,110684,110685,110705"
10163,school,"Escola Básica do Castelo, Sesimbra",38.473763,-9.092376,,,1,,212688900,,,Av. Dom Manuel Martins,2970-585 SESIMBRA,Sampaio,,,1511,Sesimbra,15,Setúbal,PT170,AML,"150257,150258,150259,150261,150262"
10164,school,"Escola Básica do Catujal, Loures",38.815536,-9.126093,,1,,,219404430,,,Rua António Sérgio,2680-330 UNHOS,Catujal,,,1107,Loures,11,Lisboa,PT170,AML,"070093,070095,070096,070097,070098,070131"
10165,school,"Escola Básica do Esteval, Montijo",38.708543,-8.955671,,,,1,212306320,,,Rua Leitão de Barros,2870-484 MONTIJO,Montijo,,,1507,Montijo,15,Setúbal,PT170,AML,"100051,100053,100055,100056,100057,100058,100111,100113,100399"
10166,school,"Escola Básica do Miradouro de Alfazina, Monte de Caparica, Almada",38.673990,-9.189141,,,1,,212945510,,,Rua do Miradouro de Alfazina,2825-015 CAPARICA,Monte de Caparica,,,1503,Almada,15,Setúbal,PT170,AML,"020259,020260"
10167,school,Escola Básica do Mosteiro,38.791742,-9.186597,,1,,,,,,Av. Reinaldo dos Santos,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110121,110141,110339,110341,110343,110345,111020"
10168,school,"Escola Básica Dr. António Augusto Louro, Arrentela, Seixal",38.630100,-9.094830,,,1,,212277200,,,Avª Vale da Romeira,2840-447 SEIXAL,Arrentela,,,1510,Seixal,15,Setúbal,PT170,AML,140565
10169,school,Escola Básica Dr. Mário Madeira,38.768500,-9.196460,,1,,,,,,Av. Fundação Calouste Gulbenkian,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110045,110693,110695,110697,110859"
10170,school,"Escola Básica Dr. Rui Grácio, Montelavar, Sintra",38.863660,-9.328238,1,,,,219271325,,,R. Arq. José Luís Monteiro,2715-863 MONTELAVAR,Montelavar,,,1111,Sintra,11,Lisboa,PT170,AML,"171261,171262,171263,171265,171268,171321,171323,172101,172561,172562,172623"
10171,school,"Escola Básica Dr. Vasco Moniz, Vila Franca de Xira",38.956585,-8.999758,,1,,,263285020,,,Rua Camilo Castelo Branco,2600-030 VILA FRANCA DE XIRA,Vila Franca de  Xira,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,"180241,180242,180243,180244,180757,180758"
10172,school,"Escola Básica e Secundária Amélia Rey Colaço, Linda-a-Velha, Oeiras",38.706665,-9.242848,1,,,,214146240,,,Rua Manuel Ferreira - Alto de Santa Catarina,2799-550 LINDA A VELHA,Linda-a-Velha,,,1110,Oeiras,11,Lisboa,PT170,AML,"120062,120063,120064,120065,120066,120069,120070,120147,120148,120149,120150,120151,120152,120157,120251,120271,120272,120273,120321"
10173,school,"Escola Básica e Secundária Anselmo de Andrade, Almada",38.675045,-9.164192,,,1,,212723590,,,R. Ramiro Ferrão,2804-529 ALMADA,Almada,,,1503,Almada,15,Setúbal,PT170,AML,"020063,020064,020065,020066,020081,020743,020744,020745,020746,020747,020748,020749,020750,020751,020761"
10174,school,"Escola Básica e Secundária Aquilino Ribeiro, Leião, Oeiras",38.734510,-9.304570,1,,,,214228850,,,Av. Domingos Vandelli,2740-123 PORTO SALVO,Talaíde,,,1110,Oeiras,11,Lisboa,PT170,AML,"121001,121002,121010,121011,121014,121015,121023,121125"
10175,school,"Escola Básica e Secundária D. Filipa de Lencastre, Lisboa",38.739940,-9.139421,1,,,,218407045,,,Avenida Magalhães de Lima,1000-197 LISBOA,Lisboa,,,1106,Lisboa,11,Lisboa,PT170,AML,"061214,061215"
10176,school,"Escola Básica e Secundária D. João V, Damaia, Amadora",38.741955,-9.215949,1,,,,214906460,,,R. Mª Lamas,2720-364 AMADORA,Damaia,,,1115,Amadora,11,Lisboa,PT170,AML,"030027,030028,030063,030064,030827,030829,030835"
10177,school,"Escola Básica e Secundária D. Martinho Vaz de Castelo Branco,Póvoa de Santa Iria,Vila Franca de Xira",38.863240,-9.072343,,1,,,219533270,,,R. Américo Costa - Quinta da Piedade,2626-504 PÓVOA DE SANTA IRIA,Póvoa de Santa Iria,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,"180571,180574,180575,180576,180577,180615,180617,180620,180663,180665,180677,180885,180886,180897,182253,182254"
10178,school,"Escola Básica e Secundária da Cidadela, Cascais",38.702080,-9.428789,1,,,,214864080,,,R. Dr.Fernando Batista M.F.Batista Viegas,2750-503 CASCAIS,Cascais,,,1105,Cascais,11,Lisboa,PT170,AML,"050253,050315"
10179,school,"Escola Básica e Secundária de Alvide, Cascais",38.718076,-9.424790,1,,,,214824240,,,"R. das Padarias, 195",2755-062 ALCABIDECHE,Alvide,,,1105,Cascais,11,Lisboa,PT170,AML,"050219,050221,050222,050223,050225,050226,050241"
10180,school,"Escola Básica e Secundária de Carcavelos, Cascais",38.698296,-9.337009,1,,,,214530350,,,Rua da Escola Secundária de Carcavelos,2779-510 CARCAVELOS,Carcavelos,,,1105,Cascais,11,Lisboa,PT170,AML,"050021,050055,050143,050159"
10181,school,"Escola Básica e Secundária de Mães D´Água, Falagueira, Amadora",38.763683,-9.224695,1,,,,214940105,,,Rua da Quinta da Bolacha,2700-689 AMADORA,Falagueira-Amadora,,,1115,Amadora,11,Lisboa,PT170,AML,"030369,030693,030703,030859"
10182,school,"Escola Básica e Secundária de Santo António, Barreiro",38.632250,-9.037939,,,,1,212150072,,,Rua António Aleixo      Cidade Sol,2835-511 SANTO ANTÓNIO DA CHARNECA,Santo António da Charneca,,,1504,Barreiro,15,Setúbal,PT170,AML,"040055,040056"
10183,school,"Escola Básica e Secundária Dr. Azevedo Neves, Damaia, Amadora",38.744752,-9.227388,1,,,,214906036,,,Topo da R. Carvalho Araújo,2720-000 AMADORA,Damaia,,,1115,Amadora,11,Lisboa,PT170,AML,"030081,030083,030084,030113,030447,030448,030503,030683"
10184,school,"Escola Básica e Secundária Francisco Simões, Laranjeiro, Almada",38.652610,-9.154489,,,1,,212509530,,,Rua Jorge Pereira,2810-235 ALMADA,Laranjeiro,,,1503,Almada,15,Setúbal,PT170,AML,"020507,020508,020509,020510,020691,020859,020865"
10185,school,"Escola Básica e Secundária Frei Gonçalo de Azevedo, São Domingos de Rana, Cascais",38.716570,-9.340177,1,,,,214480760,,,Rua 1º de Maio - Bairro Massapés - Tires,2785-260 SÃO DOMINGOS DE RANA,S. Domingos de Rana,,,1105,Cascais,11,Lisboa,PT170,AML,"050133,050134,050135,050137,050169"
10186,school,"Escola Básica e Secundária Gama Barros, Cacém, Sintra",38.771200,-9.314341,1,,,,219129170,,,Rua da Esperança,2735-473 AGUALVA-CACÉM,Cacém,,,1111,Sintra,11,Lisboa,PT170,AML,"170439,170440,170441,170442,170443,170444,170445,170446,170447,170448,170449,170450,170605,170651,170659,170660,170675,170676,172558,172610"
10187,school,"Escola Básica e Secundária Ibn Mucana, Alcabideche, Cascais",38.734303,-9.404757,1,,,,214607700,,,R. do Pombal,2645-074 ALCABIDECHE,Alcabideche,,,1105,Cascais,11,Lisboa,PT170,AML,"050351,050352"
10188,school,"Escola Básica e Secundária Lima de Freitas, Setúbal",38.522953,-8.914326,,,,1,265541110,,,R. Batalha do Viso,2904-510 SETÚBAL,Setúbal,,,1512,Setúbal,15,Setúbal,PT170,AML,"160265,160266,160268,160451,160463,160464"
10189,school,"Escola Básica e Secundária Matilde Rosa Araújo, Matarraque, Cascais",38.705940,-9.351289,1,,,,214528340,,,Avenida das Descobertas,2785-438 SÃO DOMINGOS DE RANA,Matarraque,,,1105,Cascais,11,Lisboa,PT170,AML,"050473,050474,050475,050497,050498,050503,050513"
10190,school,"Escola Básica e Secundária Mestre Domingos Saraiva, Algueirão, Sintra",38.801620,-9.350615,1,,,,219225150,,,"R. Dr. Coutinho Pais, 14 / 16",2725-043 MEM MARTINS,Algueirão,,,1111,Sintra,11,Lisboa,PT170,AML,"170201,170203,170204,172568"
10191,school,"Escola Básica e Secundária Michel Giacometti, Quinta do Conde, Sesimbra",38.569040,-9.040878,,,1,,212109840,,,"Rua das Descobertas, Qt. do Conde nº 3",2975-350 QUINTA DO CONDE,Quinta do Conde,,,1511,Sesimbra,15,Setúbal,PT170,AML,"150015,150017,150018,150019,150020,150501,150585,150586"
10192,school,"Escola Básica e Secundária Ordem de Sant´Iago, Setúbal",38.521126,-8.867840,,,,1,265739703,,,Avenida da Bela Vista,2910-421 SETÚBAL,Setúbal,,,1512,Setúbal,15,Setúbal,PT170,AML,"160015,160016,160017,160018,160019,160020,160171,160172,160173,160174,160175,160197,160231,160232,160285,160286"
10193,school,"Escola Básica e Secundária Padre Alberto Neto, Queluz, Sintra",38.754610,-9.251822,1,,,,214343200,,,Avenida Paiva Couceiro,2745-190 QUELUZ,Queluz,,,1111,Sintra,11,Lisboa,PT170,AML,"170927,170928,172061,172063,172065,172066,172071,172073,172476,172495,172499"
10194,school,"Escola Básica e Secundária Professor Reynaldo dos Santos, Vila Franca de Xira",38.954597,-9.001204,,1,,,263276149,,,Bom Retiro - Rua 28 de Março,2600-053 VILA FRANCA DE XIRA,Vila Franca de Xira,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,"180241,180242,180243,180244,180757,180758,180759,180760,180761,180762,180763,180764"
10195,school,"Escola Básica e Secundária Professor Ruy Luís Gomes, Laranjeiro, Almada",38.651430,-9.146712,,,1,,212530759,,,"Av. Prof. Rui Luís Gomes, Lt. 1-A",2814-504 ALMADA,Laranjeiro,,,1503,Almada,15,Setúbal,PT170,AML,"140709,140711,140713,140714,140715,140716,140727,140729,140753,020685,020699"
10196,school,Escola Básica Eça de Queirós,38.814235,-9.201242,,1,,,,,,R. Eça de Queiroz,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110639,110640,110641,110642,110651,110652"
10197,school,"Escola Básica El Rei D. Manuel I, Alcochete",38.750534,-8.963782,,,,1,212348730,,,Avenida da Restauração,2890-012 ALCOCHETE,Alcochete,,,1502,Alcochete,15,Setúbal,PT170,AML,"010009,010010,010011,010013,010014,010015,010016,010017,010018,010043,010071,010081,010082"
10198,school,"Escola Básica Elias Garcia, Sobreda, Almada",38.648490,-9.185410,,,1,,212947060,,,R. Manuel Parada,2819-505 SOBREDA,Sobreda,,,1503,Almada,15,Setúbal,PT170,AML,"020591,020592,020603,020615,020617"
10199,school,"Escola Básica Escultor Francisco dos Santos, Fitares, Sintra",38.783646,-9.312572,1,,,,219169650,,,Rua da Pousada,2635-455 RIO DE MOURO,Rio de Mouro,,,1111,Sintra,11,Lisboa,PT170,AML,"170174,170175,170176,170177,170179,170189,170191,170193,170195,170196,170508"
10200,school,"Escola Básica Ferreira de Castro, Ouressa, Sintra",38.796394,-9.352232,1,,,,219222020,,,"R. Ferreira de Castro, 13 - Ouressa",2725-311 MEM MARTINS,Mem Martins,,,1111,Sintra,11,Lisboa,PT170,AML,"170281,170797,170798,170802,170804,170805,170806,170807,170808,171099,171868,171870"
10201,school,Escola Básica Francisco Vieira Calda,38.813166,-9.228593,,1,,,,,,Largo Vieira Caldas,,,,,1116,Odivelas,11,Lisboa,PT170,AML,"110007,110009,110010,110015,110017,110023,110024,110025,110027,110055,110057,110059,110165,110167,110169,110172,110233,110235,110255,111008"
10202,school,"Escola Básica Gaspar Correia, Portela, Loures",38.785065,-9.113604,,1,,,219457600,,,Av. das Escolas n.º 9,2685-204 PORTELA LRS,Sacavém,,,1107,Loures,11,Lisboa,PT170,AML,"070595,070596,070597,070599,071411,071412"
10203,school,"Escola Básica General Humberto Delgado, Santo António dos Cavaleiros, Loures",38.813190,-9.169253,,1,,,219897300,,,R. António Sérgio - Cidade Nova,2660-228 SANTO ANTÓNIO CAVALEIROS,Santo António dos Cavaleiros,,,1107,Loures,11,Lisboa,PT170,AML,"070297,070298,070299,070300,070321,070322"
10204,school,"Escola Básica Hermenegildo Capelo, Palmela",38.575275,-8.901010,,,,1,212338160,,,"Rua da Esc. Prep. Hermenegildo Capelo, 2",2950-000 PALMELA,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,"130003,130005,130006,130025,130026,130049,130051,130053,130055"
